,TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude,species,sites
1146,23468,Lophostemon confertus :: Brisbane Box,2323 Van Ness Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.7971743443641,-122.423873742906,Lophostemon,Sidewalk
1147,10636,Ficus retusa nitida :: Banyan Fig,843 Hayes St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7758847092198,-122.430312910525,Ficus,Sidewalk
1148,5232,Pittosporum crassifolium :: Karo Tree,1060 Divisadero St,Sidewalk: Curb side : Cutout,12.0,2X3,37.779523318344395,-122.43858855258999,Pittosporum,Sidewalk
1149,7371,Pyrus calleryana :: Ornamental Pear,2430 Fillmore St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7920430115354,-122.43439755460501,Pyrus,Sidewalk
1150,7069,Tristania conferta ::,1620 Fell St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7732322313227,-122.44466423249399,Tristania,Sidewalk
1151,27402,Platanus x hispanica :: Sycamore: London Plane,2390 Hyde St,Sidewalk: Curb side : Cutout,24.0,3,37.802689998892205,-122.41966917401699,Platanus,Sidewalk
1152,7346,Ginkgo biloba :: Maidenhair Tree,2225 Fillmore St,Sidewalk: Curb side : Cutout,1.0,3X3,37.7902332041481,-122.43419054146001,Ginkgo,Sidewalk
1153,2926,Platanus x hispanica :: Sycamore: London Plane,1820 California St,Sidewalk: Curb side : Cutout,40.0,3X3,37.7902001585605,-122.424442092852,Platanus,Sidewalk
1154,2731,Pittosporum undulatum :: Victorian Box,2255 Bush St,Sidewalk: Curb side : Cutout,3.0,3x3,37.786834047991796,-122.434353948151,Pittosporum,Sidewalk
1155,97591,Pyrus calleryana :: Ornamental Pear,501 Divisadero St,Sidewalk: Curb side : Cutout,3.0,4x3,37.7742076278049,-122.43775111477899,Pyrus,Sidewalk
1156,5206,Pyrus calleryana :: Ornamental Pear,793 Divisadero St,Sidewalk: Curb side : Cutout,3.0,4X4,37.7767370498578,-122.438266314655,Pyrus,Sidewalk
1157,9641,Ficus retusa nitida :: Banyan Fig,1482 Golden Gate Ave,Sidewalk: Curb side : Cutout,12.0,3x3,37.77926952525671,-122.434794873127,Ficus,Sidewalk
1158,8158,Tristaniopsis laurina :: Swamp Myrtle,1086 Fulton St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7773892425571,-122.434585232983,Tristaniopsis,Sidewalk
1159,11080,Lophostemon confertus :: Brisbane Box,1837 Hyde St,Sidewalk: Curb side : Cutout,3.0,3X3,37.797805779981,-122.418845694483,Lophostemon,Sidewalk
1160,8190,Eucalyptus sideroxylon :: Red Ironbark,1280 Fulton St,Sidewalk: Curb side : Cutout,100.0,3X3,37.7769723003903,-122.437789435412,Eucalyptus,Sidewalk
1161,7987,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2123 Franklin St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7941911456586,-122.424885336313,Ficus,Sidewalk
1162,23481,Acacia melanoxylon :: Blackwood Acacia,2440 Van Ness Ave,Sidewalk: Curb side : Cutout,24.0,3x3,37.7981611731605,-122.423738607169,Acacia,Sidewalk
1163,5845,Pittosporum undulatum :: Victorian Box,909X Franklin St,Sidewalk: Curb side : Cutout,6.0,4X4,37.7828628921449,-122.422583114135,Pittosporum,Sidewalk
1164,14848,Ulmus parvifolia :: Chinese Elm,1341 McAllister St,Sidewalk: Curb side : Cutout,3.0,3x3,37.778257747549894,-122.434092397831,Ulmus,Sidewalk
1165,2699,Metrosideros excelsa :: New Zealand Xmas Tree,2119 Bush St,Sidewalk: Curb side : Cutout,12.0,3X3,37.787048596041004,-122.43269233270901,Metrosideros,Sidewalk
1166,29095,Lophostemon confertus :: Brisbane Box,632 Ellis St,Sidewalk: Curb side : Cutout,3.0,3x3,37.784448779121,-122.416682105494,Lophostemon,Sidewalk
1167,11026,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1435 Hyde St,Sidewalk: Curb side : Cutout,23.0,3x3,37.794134459589706,-122.418099417266,Ficus,Sidewalk
1168,7167,Ficus retusa nitida :: Banyan Fig,761 Fillmore St,Sidewalk: Curb side : Cutout,18.0,3X3,37.776657319429,-122.431447911846,Ficus,Sidewalk
1169,7343,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2195 Fillmore St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7896740596703,-122.43408188267999,Ficus,Sidewalk
1170,97584,Pyrus calleryana :: Ornamental Pear,818 Divisadero St,Sidewalk: Curb side : Cutout,3.0,3x3,37.777159740959895,-122.43812094768101,Pyrus,Sidewalk
1171,13233,Tristania conferta ::,2301X Lombard St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7992611751931,-122.439801639901,Tristania,Sidewalk
1172,23863,Acacia melanoxylon :: Blackwood Acacia,1420 Webster St,Sidewalk: Curb side : Cutout,80.0,4X4,37.783823696929396,-122.430883174483,Acacia,Sidewalk
1173,26812,Ginkgo biloba :: Maidenhair Tree,1701 Divisadero St,Sidewalk: Curb side : Cutout,3.0,3X3,37.785677763980395,-122.44008838592801,Ginkgo,Sidewalk
1174,11074,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1801 Hyde St,Sidewalk: Curb side : Cutout,70.0,4x4,37.7975190401383,-122.418781899279,Ficus,Sidewalk
1175,98478,Myoporum laetum :: Myoporum,3022 Pine St,Sidewalk: Curb side : Cutout,10.0,3x3,37.7864432448969,-122.44612316014201,Myoporum,Sidewalk
1176,17793,Olea europaea :: Olive Tree,1843 Pine St,Sidewalk: Curb side : Cutout,12.0,3x3,37.7888223593362,-122.426169042396,Olea,Sidewalk
1177,9625,Pittosporum undulatum :: Victorian Box,1410 Golden Gate Ave,Sidewalk: Curb side : Cutout,6.0,3X3,37.779360887633096,-122.43409919307899,Pittosporum,Sidewalk
1178,13167,Callistemon citrinus :: Lemon Bottlebrush,1906 Lombard St,Sidewalk: Curb side : Cutout,26.0,3X3,37.8003516396791,-122.433009083838,Callistemon,Sidewalk
1179,5893,Tristania conferta ::,1136 Eddy St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7822455097776,-122.42645194629401,Tristania,Sidewalk
1180,6306,Tristania conferta ::,1804 Ellis St,Sidewalk: Curb side : Cutout,12.0,4x4,37.7819586673159,-122.436182917866,Tristania,Sidewalk
1181,13169,Tristania conferta ::,1929 Lombard St,Sidewalk: Curb side : Cutout,12.0,3X3,37.8000823670196,-122.433260775641,Tristania,Sidewalk
1182,6942,Lophostemon confertus :: Brisbane Box,556 Fell St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7754891159647,-122.426973448773,Lophostemon,Sidewalk
1183,13033,Lagerstroemia indica :: Crape Myrtle,468 Lombard St,Sidewalk: Curb side : Cutout,11.0,3X3,37.803363523958296,-122.40925752960301,Lagerstroemia,Sidewalk
1184,3003,Platanus x hispanica :: Sycamore: London Plane,2356 California St,Sidewalk: Curb side : Cutout,95.0,3X3,37.7890814648974,-122.43320278729601,Platanus,Sidewalk
1185,6088,Metrosideros excelsa :: New Zealand Xmas Tree,2000 Eddy St,Sidewalk: Curb side : Cutout,12.0,3x3,37.780420491387,-122.44076987778999,Metrosideros,Sidewalk
1186,19015,Olea europaea :: Olive Tree,3135 Sacramento St,Sidewalk: Curb side : Cutout,17.0,3X3,37.7884252151982,-122.444572701871,Olea,Sidewalk
1187,7161,Ficus retusa nitida :: Banyan Fig,726 Fillmore St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7765985433792,-122.431265144599,Ficus,Sidewalk
1188,14038,Platanus x hispanica :: Sycamore: London Plane,1266 Market St,Sidewalk: Curb side : Cutout,6.0,4X4,37.7780729138088,-122.415748247118,Platanus,Sidewalk
1189,5215,Tristania conferta ::,846 Divisadero St,Sidewalk: Curb side : Cutout,18.0,3X3,37.7775201753497,-122.43818827840599,Tristania,Sidewalk
1190,23932,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1737 Webster St,Sidewalk: Curb side : Cutout,25.0,4x4,37.7869070529375,-122.43184708562299,Fraxinus,Sidewalk
1191,17823,Metrosideros excelsa :: New Zealand Xmas Tree,1916 Pine St,Sidewalk: Curb side : Cutout,3.0,3X3,37.788767013293,-122.427771950207,Metrosideros,Sidewalk
1192,20017,Eucalyptus globulus :: Blue Gum,100 STAIRWAY48,Sidewalk: Curb side : Cutout,18.0,10ST,,,Eucalyptus,Sidewalk
1193,18823,Ligustrum lucidum :: Glossy Privet,1870 Sacramento St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7912211336846,-122.423613381076,Ligustrum,Sidewalk
1194,17711,Ligustrum lucidum :: Glossy Privet,1214 Pierce St,Sidewalk: Curb side : Cutout,15.0,3X3,37.7811628814816,-122.435571285126,Ligustrum,Sidewalk
1195,96723,Lophostemon confertus :: Brisbane Box,2061 Hyde St,Sidewalk: Curb side : Cutout,3.0,3x3,37.799989268248,-122.419292225858,Lophostemon,Sidewalk
1196,27521,Metrosideros excelsa :: New Zealand Xmas Tree,3201 California St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7870835680029,-122.44749107369499,Metrosideros,Sidewalk
1197,6082,Metrosideros excelsa :: New Zealand Xmas Tree,1980 Eddy St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7804802316041,-122.44024671420799,Metrosideros,Sidewalk
1198,2850,Platanus x hispanica :: Sycamore: London Plane,1299 California St,Sidewalk: Curb side : Cutout,11.0,3X3,37.7911466896244,-122.41553110997,Platanus,Sidewalk
1199,14851,Ulmus parvifolia :: Chinese Elm,1350 McAllister St,Sidewalk: Curb side : Cutout,3.0,3x3,37.778385341741206,-122.434205588327,Ulmus,Sidewalk
1200,13141,Tristania conferta ::,1790 Lombard St,Sidewalk: Curb side : Cutout,30.0,3X3,37.8006327105148,-122.430738476202,Tristania,Sidewalk
1201,11059,Lophostemon confertus :: Brisbane Box,1636 Hyde St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7960402012356,-122.41834238440399,Lophostemon,Sidewalk
1202,2856,Platanus x hispanica :: Sycamore: London Plane,1332 California St,Sidewalk: Curb side : Cutout,65.0,3X3,37.791210290562,-122.416420874032,Platanus,Sidewalk
1203,29142,Lophostemon confertus :: Brisbane Box,220 Jones St,Sidewalk: Curb side : Cutout,6.0,3x3,37.7833399186423,-122.41238806848,Lophostemon,Sidewalk
1204,6013,Acacia melanoxylon :: Blackwood Acacia,1719 Eddy St,Sidewalk: Curb side : Cutout,12.0,3X3,37.780900831757705,-122.43590469061,Acacia,Sidewalk
1205,5947,Pittosporum undulatum :: Victorian Box,1435 Eddy St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7814994893766,-122.43127970180299,Pittosporum,Sidewalk
1206,5877,Platanus x hispanica :: Sycamore: London Plane,1090 Eddy St,Sidewalk: Curb side : Cutout,12.0,3x3,37.7823946259087,-122.42537505252199,Platanus,Sidewalk
1207,17936,Maytenus boaria :: Mayten,2428 Pine St,Sidewalk: Curb side : Cutout,12.0,3x3,37.7876693476195,-122.436507864526,Maytenus,Sidewalk
1208,17914,Olea europaea :: Olive Tree,2334 Pine St,Sidewalk: Curb side : Cutout,7.0,3X3,37.7879528818401,-122.43427846037201,Olea,Sidewalk
1209,2189,Pittosporum crassifolium :: Karo Tree,1049 Broderick St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7800855395625,-122.440603883886,Pittosporum,Sidewalk
1210,97596,Pyrus calleryana :: Ornamental Pear,783 Divisadero St,Sidewalk: Curb side : Cutout,3.0,,37.7766019950898,-122.438239913038,Pyrus,Sidewalk
1211,7108,Acacia melanoxylon :: Blackwood Acacia,2150 Fell St,Sidewalk: Curb side : Cutout,23.0,3X3,37.7721218452706,-122.453321733951,Acacia,Sidewalk
1212,19268,Pittosporum undulatum :: Victorian Box,1350 Scott St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7824550373151,-122.437529666705,Pittosporum,Sidewalk
1213,103873,Magnolia grandiflora :: Southern Magnolia,1331 Polk St,Sidewalk: Curb side : Cutout,3.0,3x3,37.789228224750296,-122.42050126058999,Magnolia,Sidewalk
1214,18938,Quercus agrifolia :: Coast Live Oak,2730 Sacramento St,Sidewalk: Curb side : Cutout,6.0,4X4,37.7894185478752,-122.437792899137,Quercus,Sidewalk
1215,8111,Pyrus kawakamii :: Evergreen Pear,810 Fulton St,Sidewalk: Curb side : Cutout,20.0,3X3,37.7779326053256,-122.430239935515,Pyrus,Sidewalk
1216,5309,Acacia melanoxylon :: Blackwood Acacia,1736 Divisadero St,Sidewalk: Curb side : Cutout,12.0,3x3,37.7857814798006,-122.439887470169,Acacia,Sidewalk
1217,23547,Acacia melanoxylon :: Blackwood Acacia,2806 Van Ness Ave,Sidewalk: Curb side : Cutout,35.0,4X4,37.801571123555895,-122.424428815235,Acacia,Sidewalk
1218,18894,Pittosporum undulatum :: Victorian Box,2530 Sacramento St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7898182911309,-122.434705170415,Pittosporum,Sidewalk
1219,7342,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2142 Fillmore St,Sidewalk: Curb side : Cutout,3.0,3x3,37.7896883471937,-122.433916590893,Ficus,Sidewalk
1220,18946,Pittosporum undulatum :: Victorian Box,2825 Sacramento St,Sidewalk: Curb side : Cutout,15.0,3X3,37.7890684040175,-122.43953805066401,Pittosporum,Sidewalk
1221,18001,Ulmus parvifolia :: Chinese Elm,2673 Pine St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7871053873216,-122.439760770078,Ulmus,Sidewalk
1222,18514,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',634 Powell St,Sidewalk: Curb side : Cutout,12.0,4X4,37.7906772569989,-122.408826211779,Ficus,Sidewalk
1223,3138,Platanus x hispanica :: Sycamore: London Plane,3310 California St,Sidewalk: Curb side : Cutout,11.0,3X3,37.7870670482462,-122.44898777689,Platanus,Sidewalk
1224,17853,Magnolia grandiflora :: Southern Magnolia,2107 Pine St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7882344536868,-122.430738528508,Magnolia,Sidewalk
1225,21608,Ficus retusa nitida :: Banyan Fig,1531 Sutter St,Sidewalk: Curb side : Cutout,12.0,4X4,37.786875002060704,-122.42646540299,Ficus,Sidewalk
1226,13680,Platanus x hispanica :: Sycamore: London Plane,700 Market St,Sidewalk: Curb side : Cutout,40.0,4X4,37.787676526003104,-122.403583187615,Platanus,Sidewalk
1227,7049,Lophostemon confertus :: Brisbane Box,1324 Fell St,Sidewalk: Curb side : Cutout,3.0,3X3,37.773858507602704,-122.43981965466101,Lophostemon,Sidewalk
1228,21641,Platanus x hispanica :: Sycamore: London Plane,1646 Sutter St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7869033165289,-122.427482178465,Platanus,Sidewalk
1229,23745,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,900X Webster St,Sidewalk: Curb side : Cutout,32.0,4x4,37.779009812059,-122.429908850506,Fraxinus,Sidewalk
1230,18048,Olea europaea :: Olive Tree,2825 Pine St,Sidewalk: Curb side : Cutout,3.0,3X3,37.7866636055248,-122.443170942274,Olea,Sidewalk
1231,2829,Myoporum laetum :: Myoporum,1200 California St,Sidewalk: Curb side : Cutout,80.0,3X3,37.7914682476113,-122.414324580422,Myoporum,Sidewalk
1232,8062,Pittosporum undulatum :: Victorian Box,627 Fulton St,Sidewalk: Curb side : Cutout,18.0,3x3,37.778207554394605,-122.427073536399,Pittosporum,Sidewalk
1233,11076,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1806 Hyde St,Sidewalk: Curb side : Cutout,70.0,3X3,37.797540720094105,-122.418633154095,Ficus,Sidewalk
1234,5903,Tristania conferta ::,1240 Eddy St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7820349196083,-122.42810505731,Tristania,Sidewalk
1235,7362,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',2329 Fillmore St,Sidewalk: Curb side : Cutout,21.0,3x3,37.7912049036346,-122.43438990946999,Ficus,Sidewalk
1236,4649,Lophostemon confertus :: Brisbane Box,565 Columbus Ave,Sidewalk: Curb side : Cutout,3.0,3X3,37.800098072743,-122.410050735773,Lophostemon,Sidewalk
1237,7110,Acacia melanoxylon :: Blackwood Acacia,1892X Fell St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7726822136463,-122.448969721072,Acacia,Sidewalk
1238,8646,Metrosideros excelsa :: New Zealand Xmas Tree,2761 Geary Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.782125466793104,-122.448853570215,Metrosideros,Sidewalk
1239,23476,Lophostemon confertus :: Brisbane Box,2400 Van Ness Ave,Sidewalk: Curb side : Cutout,3.0,5x4,37.7977729556064,-122.42365485328301,Lophostemon,Sidewalk
1240,29113,Lophostemon confertus :: Brisbane Box,655 Ellis St,Sidewalk: Curb side : Cutout,8.0,3x3,37.784250946273495,-122.417063951366,Lophostemon,Sidewalk
1241,14467,Tristania conferta ::,211 Masonic Ave,Sidewalk: Curb side : Cutout,55.0,2X3,37.7799025871774,-122.447400276043,Tristania,Sidewalk
1242,25720,Platanus x hispanica :: Sycamore: London Plane,759 Grove St,Sidewalk: Curb side : Cutout,12.0,3X3,37.77699072109579,-122.42911903182899,Platanus,Sidewalk
1243,7287,Pyrus kawakamii :: Evergreen Pear,1850 Fillmore St,Sidewalk: Curb side : Cutout,13.0,3X3,37.786290560678204,-122.433239236497,Pyrus,Sidewalk
1244,6196,Tristania conferta ::,1135 Ellis St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7831198768419,-122.42597008062401,Tristania,Sidewalk
1245,6075,Pittosporum undulatum :: Victorian Box,1945 Eddy St,Sidewalk: Curb side : Cutout,11.0,4X4,37.780390807207496,-122.439918767679,Pittosporum,Sidewalk
1246,2207,Metrosideros excelsa :: New Zealand Xmas Tree,1130 Broderick St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7807663839162,-122.440581851595,Metrosideros,Sidewalk
1247,7093,Lophostemon confertus :: Brisbane Box,1932 Fell St,Sidewalk: Curb side : Cutout,3.0,4X4,37.772565219541896,-122.449858178005,Lophostemon,Sidewalk
1248,11170,Olea europaea :: Olive Tree,2706 Hyde St,Sidewalk: Curb side : Cutout,36.0,3X3,37.805921385333,-122.42032474199,Olea,Sidewalk
1249,8530,Pinus canariensis :: Canary Island Pine,2100X Geary Blvd,Median : Cutout,15.0,,37.783676377346794,-122.438063730933,Pinus,Median 
1250,9639,Tristania conferta ::,1475 Golden Gate Ave,Sidewalk: Curb side : Cutout,12.0,3X3,37.779129167459004,-122.434737339662,Tristania,Sidewalk
1251,12430,Maytenus boaria :: Mayten,1734 Laguna St,Sidewalk: Curb side : Cutout,3.0,3X3,37.787215322181794,-122.428379869098,Maytenus,Sidewalk
1252,20436,Metrosideros excelsa :: New Zealand Xmas Tree,495X Sunset Blvd,Sidewalk: Curb side : Cutout,3.0,15,,,Metrosideros,Sidewalk
1253,8660,Metrosideros excelsa :: New Zealand Xmas Tree,2826 Geary Blvd,Sidewalk: Curb side : Cutout,12.0,3X3,37.7823224861492,-122.449545996211,Metrosideros,Sidewalk
1254,18825,Olea europaea :: Olive Tree,1875 Sacramento St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7910627945724,-122.42388106877199,Olea,Sidewalk
1255,7282,Ficus rubiginosa :: Port Jackson Fig,1833 Fillmore St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7865519589269,-122.433459819388,Ficus,Sidewalk
1256,18064,Olea europaea :: Olive Tree,2902 Pine St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7867510196451,-122.44373917398,Olea,Sidewalk
1257,24567,Pyrus calleryana :: Ornamental Pear,2123 Fillmore St,Sidewalk: Curb side : Cutout,3.0,3X3,37.789381515596396,-122.434020759375,Pyrus,Sidewalk
1258,21651,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1689 Sutter St,Sidewalk: Curb side : Cutout,3.0,4X4,37.7866703442988,-122.428097491401,Prunus,Sidewalk
1259,5308,Acacia melanoxylon :: Blackwood Acacia,1722 Divisadero St,Sidewalk: Curb side : Cutout,16.0,3X3,37.785654035319396,-122.439855308268,Acacia,Sidewalk
1260,29672,Lophostemon confertus :: Brisbane Box,1400X Van Ness Ave,Median : Cutout,3.0,,37.788718782705395,-122.421980940669,Lophostemon,Median 
1261,13007,Ficus nitida :: Laurel Fig,373 Lombard St,Sidewalk: Curb side : Cutout,3.0,3x3,37.8034055135257,-122.40778071851601,Ficus,Sidewalk
1262,10653,Eucalyptus sideroxylon :: Red Ironbark,930 Hayes St,Sidewalk: Curb side : Cutout,18.0,3X3,37.775826534714106,-122.43172917338,Eucalyptus,Sidewalk
1263,7107,Acacia melanoxylon :: Blackwood Acacia,2140 Fell St,Sidewalk: Curb side : Cutout,36.0,4X4,37.77214375901271,-122.453186703241,Acacia,Sidewalk
1264,18050,Ficus retusa nitida :: Banyan Fig,2832 Pine St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7869054550264,-122.442531204238,Ficus,Sidewalk
1265,8201,Prunus cerasifera :: Cherry Plum,1360 Fulton St,Sidewalk: Curb side : Cutout,30.0,3X3,37.7768050488635,-122.439222237812,Prunus,Sidewalk
1266,2624,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1822 Bush St,Sidewalk: Curb side : Cutout,6.0,3X3,37.7878125608959,-122.427838089219,Prunus,Sidewalk
1267,2937,Platanus x hispanica :: Sycamore: London Plane,1900X California St,Sidewalk: Curb side : Cutout,35.0,3X3,37.790010037392605,-122.425808292537,Platanus,Sidewalk
1268,18912,Olea europaea :: Olive Tree,2610 Sacramento St,Sidewalk: Curb side : Cutout,12.0,3X3,37.789602030260205,-122.436378039822,Olea,Sidewalk
1269,20256,Ficus microcarpa nitida 'Green Gem' :: Indian Laurel Fig Tree 'Green Gem',1455 Stockton St,Sidewalk: Curb side : Cutout,18.0,6x7,37.799317544824,-122.40903871617901,Ficus,Sidewalk
1270,17677,Pittosporum undulatum :: Victorian Box,1490X Golden Gate Ave,Sidewalk: Curb side : Cutout,12.0,3x3,37.779237440706396,-122.43505053858999,Pittosporum,Sidewalk
1271,10643,Eucalyptus sideroxylon :: Red Ironbark,906 Hayes St,Sidewalk: Curb side : Cutout,24.0,4x4,37.77586678850471,-122.431408185002,Eucalyptus,Sidewalk
1272,5319,Acacia melanoxylon :: Blackwood Acacia,1844 Divisadero St,Sidewalk: Curb side : Cutout,18.0,3X3,37.786819182767296,-122.44008515695101,Acacia,Sidewalk
1273,23510,Platanus x hispanica :: Sycamore: London Plane,2642 Van Ness Ave,Sidewalk: Curb side : Cutout,3.0,3x3,37.799941123039,-122.42410658365101,Platanus,Sidewalk
1274,13286,Ficus retusa nitida :: Banyan Fig,2599 Lombard St,Sidewalk: Curb side : Cutout,12.0,3X3,37.7987333214715,-122.443934134594,Ficus,Sidewalk
1275,8668,Metrosideros excelsa :: New Zealand Xmas Tree,2882 Geary Blvd,Sidewalk: Curb side : Cutout,24.0,3X3,37.7823017139268,-122.44973402892201,Metrosideros,Sidewalk
1276,10629,Ficus retusa nitida :: Banyan Fig,817 Hayes St,Sidewalk: Curb side : Cutout,12.0,3X3,37.775925484701794,-122.429965440473,Ficus,Sidewalk
1277,7213,Ficus retusa nitida :: Banyan Fig,950 Fillmore St,Sidewalk: Curb side : Cutout,18.0,4X4,37.7783676442869,-122.43161802827,Ficus,Sidewalk
